customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score,mu_0_control,mu_1_treatment,quadrant,value_at_risk
CUST-05606,Male,0,Yes,No,65,Two year,DSL,No,Yes,No internet service,No,No,Yes,Yes,2,85.04,5512.92,Mailed check,Yes,3648.9,0,0.0009,0,0.0,49+ months,-0.10298014396302793,0.05927245272497736,0.1622525966880053,Sleeping Dog,-375.76
CUST-01874,Female,0,Yes,No,42,Two year,DSL,No,No,Yes,No,No,No,Yes,1,85.36,3774.46,Electronic check,Yes,3647.73,0,0.0045,0,0.0,25-48 months,-0.1314220291432377,0.062115184001485094,0.1935372131447228,Sleeping Dog,-479.39
CUST-05096,Female,0,Yes,Yes,59,Two year,No,No,No,No,No,No,Yes,Yes,1,100.3,6134.79,Electronic check,No,3644.65,0,0.0026,0,0.0,49+ months,-0.069735874026535,0.09696731821333021,0.1667031922398652,Sleeping Dog,-254.16
CUST-02381,Male,0,No,No,62,Two year,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Yes,3,83.99,4782.03,Electronic check,Yes,3639.3,0,0.0008,0,0.0,49+ months,-0.27084690035385484,0.09198997333147017,0.362836873685325,Sleeping Dog,-985.69
CUST-02067,Male,0,No,No,9,Two year,No,No,No,No,No internet service,No internet service,Yes,Yes,1,114.72,1045.01,Electronic check,Yes,3635.58,0,0.0741,1,1376.64,0-12 months,0.35520509244573073,0.4393714059261537,0.084166313480423,Persuadable,1291.38
CUST-05313,Male,0,Yes,Yes,72,Two year,DSL,No internet service,No,No internet service,Yes,No,No,Yes,1,87.71,6662.18,Electronic check,Yes,3634.36,0,0.0007,0,0.0,49+ months,-0.012074656646268611,0.08303479773820291,0.09510945438447152,Sleeping Dog,-43.88
CUST-02387,Male,0,Yes,No,29,Two year,DSL,Yes,No,No,Yes,No,Yes,Yes,3,97.16,2607.45,Electronic check,No,3628.87,0,0.0143,0,0.0,25-48 months,-0.09146368794945955,0.050673384503779395,0.14213707245323895,Sleeping Dog,-331.91
CUST-04058,Female,0,Yes,Yes,70,Two year,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Yes,1,82.92,6037.3,Electronic check,No,3628.35,0,0.0006,1,995.04,49+ months,-0.010689642136840788,0.14058689735689542,0.1512765394937362,Sleeping Dog,-38.79
CUST-03406,Female,0,Yes,No,62,Two year,DSL,No,Yes,No,No,No,No internet service,Yes,1,88.73,5623.77,Credit card (automatic),Yes,3623.78,0,0.0014,1,1064.76,49+ months,-0.13758056711735334,0.07005035320359944,0.2076309203209528,Sleeping Dog,-498.56
CUST-03995,Male,0,No,No,18,Two year,No,No,No internet service,Yes,No,No,Yes,Yes,2,111.55,1975.54,Credit card (automatic),No,3617.04,0,0.0415,0,0.0,13-24 months,0.016511305380714783,0.13013324455934674,0.11362193917863196,Sure Thing,59.72
CUST-01358,Male,0,No,No,10,Two year,DSL,No,No,No,Yes,No,Yes,Yes,2,103.16,1007.22,Mailed check,No,3608.28,0,0.0525,0,0.0,0-12 months,-0.028774177086188776,0.08089219556285658,0.10966637264904536,Sleeping Dog,-103.83
CUST-02517,Female,1,Yes,No,20,Two year,DSL,Yes,Yes,Yes,No,Yes,No internet service,Yes,4,100.16,1843.65,Mailed check,No,3607.88,0,0.0263,0,0.0,13-24 months,-0.12130207960727621,0.054730278582687565,0.17603235818996377,Sleeping Dog,-437.64
CUST-03258,Female,0,No,No,15,Two year,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Yes,3,101.26,1588.36,Electronic check,No,3599.09,0,0.0392,0,0.0,13-24 months,-0.07253735975191508,0.06293698572211903,0.1354743454740341,Sleeping Dog,-261.07
CUST-06924,Male,0,No,No,30,Two year,Fiber optic,No,Yes,No,No,No,No,No,1,89.07,2606.14,Bank transfer (automatic),No,3595.58,0,0.0096,0,0.0,25-48 months,-0.19902036236484533,0.11432428754687608,0.3133446499117214,Sleeping Dog,-715.59
CUST-02077,Male,0,Yes,No,19,Two year,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Yes,3,94.49,1829.45,Credit card (automatic),Yes,3594.87,0,0.027,0,0.0,13-24 months,-0.14610825855643889,0.06600562309069744,0.21211388164713632,Sleeping Dog,-525.24
CUST-02928,Male,0,Yes,No,44,Two year,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Yes,2,86.14,3758.59,Bank transfer (automatic),Yes,3590.14,0,0.0038,0,0.0,25-48 months,-0.1694660941904118,0.11043118713833634,0.27989728132874814,Sleeping Dog,-608.41
CUST-03269,Male,0,Yes,Yes,37,Two year,DSL,Yes,No,Yes,No,No,Yes,Yes,3,86.33,3481.14,Bank transfer (automatic),Yes,3587.98,0,0.0067,0,0.0,25-48 months,-0.12853726305592533,0.056633647071260985,0.1851709101271863,Sleeping Dog,-461.19
CUST-05387,Male,0,Yes,No,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,4,83.01,5858.33,Mailed check,Yes,3586.66,0,0.0005,0,0.0,49+ months,-0.1107740113134533,0.06568286513609445,0.17645687644954774,Sleeping Dog,-397.31
CUST-06480,Female,0,Yes,No,28,Two year,Fiber optic,No,No,Yes,No,Yes,No internet service,Yes,2,92.58,2766.33,Bank transfer (automatic),No,3583.23,0,0.0146,1,1110.96,25-48 months,-0.09229224819932966,0.16055342777829237,0.25284567597762203,Sleeping Dog,-330.7
CUST-06103,Female,0,No,Yes,72,Two year,DSL,No,No,No,No internet service,Yes,Yes,Yes,2,81.33,6213.21,Electronic check,No,3576.51,0,0.0005,0,0.0,49+ months,-0.06827238977211171,0.07826731682751133,0.14653970659962304,Sleeping Dog,-244.18
CUST-06592,Female,0,Yes,No,15,Two year,No,No,No,Yes,No internet service,Yes,No,Yes,2,96.71,1537.41,Bank transfer (automatic),No,3574.76,0,0.0345,0,0.0,13-24 months,-0.06384546501978987,0.09036684497249091,0.15421230999228078,Sleeping Dog,-228.23
CUST-02714,Male,0,Yes,No,1,Two year,No,No,No,No internet service,No,No,Yes,Yes,1,116.29,121.33,Mailed check,No,3569.75,0,0.1191,0,0.0,0-12 months,0.10001372022580302,0.2837843998693038,0.1837706796435008,Persuadable,357.02
CUST-06830,Female,1,Yes,No,72,Two year,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Yes,3,85.62,6471.82,Mailed check,No,3563.73,0,0.0006,0,0.0,49+ months,0.0011461723450140182,0.17687593593053616,0.17572976358552214,Lost Cause,4.08
CUST-03442,Male,0,No,No,7,Two year,DSL,Yes,No internet service,Yes,Yes,No,Yes,Yes,4,106.23,752.32,Electronic check,Yes,3559.83,0,0.071,0,0.0,0-12 months,0.06016817933446811,0.13021405839507,0.07004587906060189,Sure Thing,214.19
CUST-06097,Male,0,No,No,61,Two year,DSL,Yes,No,Yes,Yes,No internet service,No,Yes,3,85.57,5526.47,Electronic check,Yes,3557.29,0,0.0013,0,0.0,49+ months,-0.24360644445080115,0.05140983754243721,0.29501628199323837,Sleeping Dog,-866.58
CUST-01208,Male,0,No,Yes,10,Two year,DSL,No,No,No,No,Yes,No internet service,Yes,1,94.22,1009.74,Electronic check,No,3548.72,0,0.0402,0,0.0,0-12 months,-0.031209341905300197,0.1597453901777827,0.1909547320830829,Sleeping Dog,-110.75
CUST-06395,Male,1,No,No,10,Two year,DSL,No,Yes,No,No,No,Yes,Yes,2,97.33,1054.4,Electronic check,No,3537.97,0,0.045,0,0.0,0-12 months,0.01891689926797814,0.12914297673683367,0.11022607746885553,Sure Thing,66.93
CUST-05978,Male,0,Yes,Yes,24,Two year,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,4,93.21,2068.34,Electronic check,Yes,3535.52,0,0.0156,0,0.0,13-24 months,-0.10755620808051211,0.1167371729562667,0.22429338103677882,Sleeping Dog,-380.27
CUST-03143,Female,0,No,Yes,24,Two year,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Yes,2,86.2,1947.73,Mailed check,Yes,3534.4,0,0.0118,0,0.0,13-24 months,-0.13386307138772818,0.06291352094585874,0.19677659233358694,Sleeping Dog,-473.13
CUST-02995,Male,0,No,No,64,One year,DSL,No internet service,Yes,No,No,No,Yes,Yes,2,118.0,7345.75,Mailed check,Yes,3530.16,0,0.0519,0,0.0,49+ months,-0.029591261532702223,0.09202358726169331,0.12161484879439553,Sleeping Dog,-104.46
CUST-02408,Female,0,No,Yes,72,One year,DSL,No internet service,Yes,No,No internet service,Yes,No,Yes,2,118.0,7849.95,Mailed check,No,3528.42,0,0.0277,0,0.0,49+ months,-0.05601984169039401,0.07192103749987955,0.12794087919027355,Sleeping Dog,-197.66
CUST-05084,Female,0,No,Yes,6,Two year,DSL,Yes,No internet service,No,No internet service,Yes,No,Yes,2,110.72,660.74,Bank transfer (automatic),Yes,3526.67,0,0.0843,0,0.0,0-12 months,0.0993569074728323,0.189100228743251,0.0897433212704187,Sure Thing,350.4
CUST-04377,Male,0,No,No,58,One year,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Yes,2,118.0,7009.86,Bank transfer (automatic),No,3526.19,1,0.0803,1,1416.0,49+ months,-0.38017037448581525,0.24772872519032862,0.6278990996761439,Sleeping Dog,-1340.55
CUST-06728,Male,0,Yes,No,72,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,3,83.25,6416.58,Mailed check,No,3524.8,0,0.0006,0,0.0,49+ months,-0.08806205919509749,0.12744660225912618,0.21550866145422368,Sleeping Dog,-310.4
CUST-02964,Male,0,No,Yes,62,One year,DSL,Yes,No,Yes,No,Yes,No internet service,Yes,3,118.0,7411.48,Electronic check,No,3519.07,0,0.0612,0,0.0,49+ months,-0.19343998329271334,0.10052533410562309,0.2939653173983364,Sleeping Dog,-680.73
CUST-04624,Female,1,No,No,72,Two year,Fiber optic,No,No,No internet service,No,No,Yes,Yes,1,104.33,8161.45,Mailed check,Yes,3516.08,0,0.0017,0,0.0,49+ months,-0.06215998582806159,0.0769740453749275,0.1391340312029891,Sleeping Dog,-218.56
CUST-00507,Female,0,No,Yes,55,Two year,DSL,No internet service,No,No,No internet service,No internet service,Yes,Yes,1,87.58,4525.82,Electronic check,Yes,3511.75,0,0.0016,0,0.0,49+ months,-0.13778768869906438,0.046826246899697624,0.18461393559876202,Sleeping Dog,-483.88
CUST-01206,Male,0,No,No,36,Two year,Fiber optic,No,No,Yes,No internet service,No,Yes,Yes,2,110.67,3715.49,Mailed check,Yes,3494.06,0,0.0138,0,0.0,25-48 months,-0.0018673069639916495,0.10387455913975248,0.10574186610374413,Lost Cause,-6.52
CUST-01084,Male,0,No,Yes,72,Two year,Fiber optic,No internet service,No internet service,No,Yes,No,No,Yes,1,82.69,6263.44,Electronic check,Yes,3488.78,0,0.0005,0,0.0,49+ months,-0.0708036299195628,0.10994728397616313,0.18075091389572592,Sleeping Dog,-247.02
CUST-05389,Female,0,No,Yes,63,Two year,DSL,Yes,Yes,No,No,No,No,Yes,2,90.63,5644.5,Bank transfer (automatic),Yes,3484.35,0,0.0013,0,0.0,49+ months,-0.20095845799743284,0.055335619120173936,0.25629407711760677,Sleeping Dog,-700.21
CUST-06870,Male,1,No,No,22,Two year,DSL,No internet service,Yes,Yes,No,No internet service,Yes,No,3,86.36,2071.03,Mailed check,No,3480.75,0,0.015,0,0.0,13-24 months,-0.1141485044183056,0.05131511621458895,0.16546362063289455,Sleeping Dog,-397.32
CUST-06549,Female,0,No,No,18,Two year,No,No,Yes,Yes,No,No,No,Yes,2,88.85,1666.48,Mailed check,Yes,3477.29,0,0.0193,0,0.0,13-24 months,-0.14226610727442623,0.06423107842595101,0.20649718570037723,Sleeping Dog,-494.7
CUST-05701,Male,0,No,No,14,Two year,No,No,Yes,No,No internet service,No internet service,No,Yes,1,95.23,1258.78,Electronic check,Yes,3473.3,0,0.0298,0,0.0,13-24 months,-0.06800550227946416,0.11442274982511942,0.18242825210458358,Sleeping Dog,-236.2
CUST-02273,Female,0,No,No,33,Two year,DSL,No,Yes,Yes,No,Yes,No,Yes,3,88.21,2996.88,Credit card (automatic),Yes,3466.15,0,0.0084,0,0.0,25-48 months,-0.10246358922498688,0.07589907711806265,0.17836266634304954,Sleeping Dog,-355.15
CUST-00715,Female,1,No,Yes,72,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,5,85.55,6125.5,Mailed check,Yes,3464.07,0,0.0005,1,1026.6,49+ months,0.042397883100154965,0.17524083816317118,0.13284295506301622,Sure Thing,146.87
CUST-02488,Female,1,Yes,No,28,Two year,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Yes,3,99.17,2830.54,Credit card (automatic),Yes,3463.98,0,0.0179,0,0.0,25-48 months,-0.09377587614781618,0.04981010070401742,0.1435859768518336,Sleeping Dog,-324.84
CUST-04918,Male,0,No,Yes,45,Two year,Fiber optic,Yes,Yes,No,Yes,No internet service,No,No,3,106.84,4348.01,Credit card (automatic),Yes,3460.17,0,0.0065,0,0.0,25-48 months,-0.2312778087540014,0.055767599395298115,0.2870454081492995,Sleeping Dog,-800.26
CUST-05018,Male,1,Yes,No,26,Two year,DSL,No,Yes,No internet service,No,No internet service,No,Yes,1,100.88,2492.37,Bank transfer (automatic),Yes,3453.21,0,0.0207,0,0.0,25-48 months,-0.2597867087570494,0.0430211326719614,0.3028078414290108,Sleeping Dog,-897.1
CUST-05282,Female,0,No,No,6,Two year,DSL,No internet service,No,No,No internet service,No,No,Yes,0,102.98,593.83,Electronic check,Yes,3451.3,0,0.0677,0,0.0,0-12 months,0.08224667816249906,0.18204651667331245,0.0997998385108134,Sure Thing,283.86
CUST-04344,Female,0,No,Yes,28,Two year,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Yes,3,86.25,2606.2,Bank transfer (automatic),Yes,3451.27,0,0.0109,0,0.0,25-48 months,-0.14904127096954498,0.08277617413564803,0.231817445105193,Sleeping Dog,-514.38
CUST-01189,Female,0,Yes,No,39,Two year,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Yes,2,81.1,3390.47,Mailed check,Yes,3450.74,0,0.0043,0,0.0,25-48 months,-0.09502371372605642,0.10812768472493109,0.2031513984509875,Sleeping Dog,-327.9
CUST-06399,Male,0,No,No,62,Two year,DSL,No,Yes,Yes,No,Yes,No internet service,Yes,3,92.81,6220.85,Mailed check,Yes,3449.33,0,0.0018,0,0.0,49+ months,-0.22955838569495873,0.044695839551712524,0.27425422524667126,Sleeping Dog,-791.82
CUST-02885,Female,0,Yes,No,72,Two year,No,No,No,Yes,No,No,No,Yes,1,80.46,5634.89,Electronic check,Yes,3449.1,0,0.0004,0,0.0,49+ months,-0.09500943512431853,0.05537438400570253,0.15038381913002105,Sleeping Dog,-327.7
CUST-02278,Female,0,No,No,32,Two year,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Yes,3,88.19,2788.45,Electronic check,Yes,3441.69,0,0.008,0,0.0,25-48 months,-0.09645894659946606,0.10258661599205675,0.1990455625915228,Sleeping Dog,-331.98
CUST-04559,Male,1,No,No,72,Two year,DSL,Yes,No,Yes,Yes,No internet service,No,Yes,3,103.18,7474.32,Bank transfer (automatic),Yes,3440.91,0,0.0015,0,0.0,49+ months,-0.16353533034999557,0.032619116947472666,0.19615444729746823,Sleeping Dog,-562.71
CUST-00267,Male,0,No,No,38,Two year,DSL,No,No,No internet service,No,Yes,Yes,Yes,2,89.4,3658.89,Credit card (automatic),Yes,3439.18,0,0.0068,0,0.0,25-48 months,-0.13396207730760706,0.05260764359419366,0.18656972090180074,Sleeping Dog,-460.72
CUST-01827,Female,0,Yes,No,72,Two year,DSL,No,No,No internet service,No internet service,No,Yes,Yes,1,83.02,5587.57,Bank transfer (automatic),Yes,3433.12,0,0.0005,0,0.0,49+ months,-0.09717171597569357,0.054486142438131525,0.1516578584138251,Sleeping Dog,-333.6
CUST-01094,Male,0,No,Yes,8,Two year,Fiber optic,No internet service,No internet service,No,No,No,Yes,Yes,1,102.03,781.17,Mailed check,No,3429.26,1,0.0513,0,0.0,0-12 months,0.07546818251071208,0.21636271267230414,0.14089453016159206,Sure Thing,258.8
CUST-05368,Male,0,Yes,Yes,47,Two year,Fiber optic,Yes,No,Yes,No,No,No,Yes,2,92.91,4326.42,Electronic check,Yes,3422.56,0,0.0038,0,0.0,25-48 months,-0.2893750259122739,0.08910179701842198,0.37847682293069584,Sleeping Dog,-990.4
CUST-03985,Male,0,Yes,No,72,Two year,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,3,94.53,6228.13,Credit card (automatic),No,3421.09,0,0.0008,0,0.0,49+ months,-0.3384186446977705,0.07834028045501047,0.41675892515278096,Sleeping Dog,-1157.76
CUST-03603,Male,0,Yes,Yes,10,Two year,No,Yes,Yes,Yes,No,No,Yes,Yes,4,99.64,1087.75,Bank transfer (automatic),Yes,3419.11,1,0.0489,0,0.0,0-12 months,-0.006105755695360593,0.1387908506017265,0.1448966062970871,Lost Cause,-20.88
CUST-05973,Female,0,No,No,60,Two year,No,No,No internet service,No internet service,Yes,No,Yes,Yes,2,98.57,6101.54,Electronic check,Yes,3416.51,0,0.0022,1,1182.84,49+ months,-0.057058989104581445,0.12258947836778601,0.17964846747236746,Sleeping Dog,-194.94
CUST-00297,Female,0,Yes,Yes,7,Two year,No,No internet service,Yes,Yes,No,No internet service,No,Yes,2,103.02,673.02,Electronic check,Yes,3413.86,0,0.0586,1,1236.24,0-12 months,0.2950066768725992,0.43692733274270357,0.14192065587010436,Persuadable,1007.11
CUST-00435,Female,0,Yes,No,38,Two year,No,No internet service,No,Yes,No,No,Yes,Yes,2,97.41,3482.85,Credit card (automatic),Yes,3408.06,0,0.0078,0,0.0,25-48 months,-0.06706903078130529,0.07318457584013797,0.14025360662144326,Sleeping Dog,-228.58
CUST-03144,Male,0,No,No,10,Two year,No,No internet service,No,No internet service,No internet service,No,No,Yes,0,111.64,1039.58,Electronic check,Yes,3406.61,0,0.0624,0,0.0,0-12 months,0.1296334735529114,0.22615443883471742,0.09652096528180601,Sure Thing,441.61
CUST-05128,Female,0,No,Yes,13,Two year,DSL,No internet service,No,Yes,No,No,No,Yes,1,93.21,1181.82,Credit card (automatic),Yes,3401.01,0,0.0325,0,0.0,13-24 months,-0.06993106137305521,0.07796404747203711,0.14789510884509233,Sleeping Dog,-237.84
CUST-01005,Female,0,No,No,34,Two year,Fiber optic,Yes,No internet service,No,No,Yes,No,Yes,2,82.98,2615.13,Credit card (automatic),Yes,3399.23,0,0.0055,0,0.0,25-48 months,-0.1737862097350764,0.09367837290216126,0.26746458263723766,Sleeping Dog,-590.74
CUST-02650,Male,0,No,No,7,Two year,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Yes,0,112.52,860.57,Bank transfer (automatic),Yes,3397.36,0,0.0863,1,1350.24,0-12 months,0.27111070632512413,0.4033438954629942,0.13223318913787008,Persuadable,921.06
CUST-01417,Female,0,Yes,No,4,Two year,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Yes,1,98.33,369.55,Electronic check,Yes,3394.13,0,0.0645,0,0.0,0-12 months,0.06860660867499246,0.30171327724792374,0.23310666857293127,Persuadable,232.86
CUST-03904,Male,0,Yes,Yes,59,Two year,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Yes,3,85.5,5058.11,Bank transfer (automatic),Yes,3381.14,0,0.0013,0,0.0,49+ months,-0.3340484907984878,0.08587160988124104,0.41992010067972885,Sleeping Dog,-1129.46
CUST-03573,Male,0,No,No,72,Two year,DSL,No,Yes,No,No internet service,No,No,Yes,1,95.51,7141.76,Electronic check,Yes,3380.68,0,0.001,0,0.0,49+ months,-0.051966023609291624,0.060668394337567426,0.11263441794685905,Sleeping Dog,-175.68
CUST-04708,Female,0,No,No,54,Two year,Fiber optic,No,No,No internet service,No,No,Yes,Yes,1,85.65,4852.24,Electronic check,Yes,3380.01,0,0.0019,1,1027.8,49+ months,-0.15301130406463237,0.11400197634904237,0.2670132804136747,Sleeping Dog,-517.18
CUST-06464,Male,0,Yes,No,53,Two year,DSL,No,Yes,No internet service,No,No,No,Yes,1,88.71,4900.61,Mailed check,No,3379.62,0,0.0025,0,0.0,49+ months,-0.1864473075651281,0.0472176443769265,0.23366495194205458,Sleeping Dog,-630.12
CUST-00354,Female,1,Yes,Yes,2,Two year,No,No internet service,Yes,No internet service,No,Yes,No internet service,Yes,2,118.0,223.64,Bank transfer (automatic),No,3378.58,0,0.1158,1,1416.0,0-12 months,0.3378167025344905,0.47063824628247164,0.13282154374798116,Persuadable,1141.34
CUST-01440,Female,0,Yes,Yes,72,Two year,DSL,Yes,Yes,No internet service,No,No,No,Yes,2,77.7,6025.57,Mailed check,No,3376.49,0,0.0004,0,0.0,49+ months,-0.0811973751982353,0.041998648061517145,0.12319602325975246,Sleeping Dog,-274.16
CUST-05098,Male,1,No,No,17,Two year,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Yes,0,106.57,1839.41,Electronic check,Yes,3370.03,0,0.0399,0,0.0,13-24 months,-0.19464352008234218,0.054619726435896,0.24926324651823817,Sleeping Dog,-655.95
CUST-01848,Male,0,Yes,No,69,Two year,DSL,No,Yes,No internet service,Yes,No,Yes,Yes,3,90.69,5813.68,Electronic check,Yes,3367.99,0,0.0008,0,0.0,49+ months,-0.07292377144138121,0.03773426017191219,0.1106580316132934,Sleeping Dog,-245.61
CUST-05468,Male,0,No,No,59,Two year,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Yes,2,101.39,6357.5,Credit card (automatic),Yes,3357.72,0,0.0031,0,0.0,49+ months,-0.24109131893339375,0.08511065903343241,0.32620197796682615,Sleeping Dog,-809.52
CUST-06634,Female,0,Yes,No,32,Two year,DSL,Yes,Yes,No,No,No internet service,No,Yes,2,96.33,2926.77,Mailed check,No,3356.8,0,0.0115,0,0.0,25-48 months,-0.05598530566967395,0.052985519349162714,0.10897082501883666,Sleeping Dog,-187.93
CUST-01140,Male,1,No,Yes,55,Two year,Fiber optic,No,No,No,No internet service,Yes,No,Yes,1,88.15,5240.04,Electronic check,No,3354.88,0,0.0019,0,0.0,49+ months,-0.4395881426710945,0.08233214999070716,0.5219202926618016,Sleeping Dog,-1474.77
CUST-05888,Male,0,Yes,No,51,Two year,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Yes,2,83.78,4527.02,Electronic check,Yes,3352.14,0,0.0024,0,0.0,49+ months,-0.28144592056104706,0.04214296700779933,0.3235888875688464,Sleeping Dog,-943.45
CUST-01415,Female,0,Yes,No,72,Two year,No,No,Yes,Yes,No internet service,Yes,No,No,3,81.33,5883.2,Bank transfer (automatic),No,3349.51,0,0.0004,0,0.0,49+ months,-0.24690510841412397,0.043896628906064085,0.29080173732018805,Sleeping Dog,-827.01
CUST-07023,Male,0,No,No,50,Two year,DSL,No,Yes,No,No,No internet service,No internet service,No,1,91.97,4863.24,Electronic check,Yes,3346.34,0,0.0035,0,0.0,49+ months,-0.24343083343569324,0.04293167430649994,0.2863625077421932,Sleeping Dog,-814.6
CUST-03551,Female,0,Yes,Yes,4,Two year,DSL,No,No,Yes,No,Yes,No,No,2,95.24,365.7,Electronic check,Yes,3341.66,0,0.0622,0,0.0,0-12 months,0.002012172484608221,0.27414658412529147,0.27213441164068325,Lost Cause,6.72
CUST-00978,Female,1,Yes,No,21,Two year,DSL,No internet service,No internet service,No,Yes,No,No internet service,Yes,1,95.9,1941.23,Credit card (automatic),Yes,3327.59,0,0.0233,0,0.0,13-24 months,-0.05665498947337154,0.051664499926196816,0.10831948939956836,Sleeping Dog,-188.52
